User_ID,Year,Country,Gender,Age_Group,Urban_Rural,Phone_Type,Fintech_Used,Use_Case_1,Use_Case_2,Monthly_Transactions,Avg_Transaction_Value,Barrier
U7607,2019,Nigeria,Male,18-24,Rural,Smartphone,Yes,P2P Transfers,,8,32.39,None
U7608,2024,South Africa,Male,25-34,Urban,Smartphone,No,Bill Payments,P2P Transfers,0,0.0,No ID
U7609,2018,Uganda,Female,18-24,Urban,Feature Phone,Yes,Online Shopping,Airtime Top-up,6,16.36,None
U7610,2023,Kenya,Female,45-54,Urban,Smartphone,No,Bill Payments,Online Shopping,0,0.0,No Smartphone
U7611,2016,Uganda,Female,45-54,Urban,None,No,Online Shopping,P2P Transfers,0,0.0,No ID
U7612,2023,Kenya,Male,18-24,Urban,None,No,Online Shopping,,0,0.0,None
U7613,2019,Tanzania,Female,25-34,Rural,Smartphone,Yes,Business Use,Online Shopping,4,24.7,None
U7614,2019,Tanzania,Female,35-44,Rural,Smartphone,No,P2P Transfers,Business Use,0,0.0,Low Digital Literacy
U7615,2024,Zimbabwe,Male,18-24,Urban,None,No,Online Shopping,,0,0.0,Poor Network
U7616,2016,Uganda,Male,35-44,Rural,Smartphone,No,P2P Transfers,,0,0.0,No ID
U7617,2018,Zimbabwe,Female,35-44,Urban,Smartphone,Yes,Online Shopping,Business Use,1,37.17,None
U7618,2016,South Africa,Female,35-44,Urban,Feature Phone,No,Online Shopping,P2P Transfers,0,0.0,No Smartphone
U7619,2021,South Africa,Male,45-54,Urban,Smartphone,No,Bill Payments,Online Shopping,0,0.0,Poor Network
U7620,2025,Tanzania,Female,25-34,Rural,Feature Phone,Yes,Airtime Top-up,Online Shopping,8,31.28,None
U7621,2022,Ghana,Male,45-54,Rural,Smartphone,No,Business Use,,0,0.0,Poor Network
U7622,2022,South Africa,Male,18-24,Rural,Feature Phone,No,Business Use,Bill Payments,0,0.0,No Smartphone
U7623,2021,Zimbabwe,Female,25-34,Urban,None,No,Online Shopping,Business Use,0,0.0,None
U7624,2020,Ghana,Female,18-24,Rural,Feature Phone,No,P2P Transfers,Business Use,0,0.0,Poor Network
U7625,2019,Zimbabwe,Female,25-34,Rural,Smartphone,Yes,Bill Payments,Business Use,4,49.03,None
U7626,2015,Uganda,Female,18-24,Rural,Feature Phone,Yes,Airtime Top-up,Online Shopping,5,49.57,None
U7627,2020,Nigeria,Male,55+,Urban,None,No,Online Shopping,Business Use,0,0.0,Poor Network
U7628,2025,Nigeria,Female,35-44,Urban,Smartphone,No,Online Shopping,Business Use,0,0.0,Poor Network
U7629,2015,Ghana,Male,25-34,Rural,Smartphone,Yes,Online Shopping,Airtime Top-up,4,45.44,None
U7630,2016,Uganda,Female,35-44,Urban,Smartphone,Yes,Online Shopping,,4,43.63,None
U7631,2025,South Africa,Male,18-24,Urban,Feature Phone,No,P2P Transfers,,0,0.0,No ID
U7632,2019,Zimbabwe,Male,18-24,Urban,Smartphone,Yes,Airtime Top-up,Business Use,3,9.33,None
U7633,2019,Nigeria,Female,18-24,Rural,Smartphone,Yes,Airtime Top-up,,5,19.9,None
U7634,2023,Ghana,Female,25-34,Urban,Smartphone,Yes,Business Use,Online Shopping,6,5.1,None
U7635,2016,Zimbabwe,Female,18-24,Urban,Smartphone,Yes,Airtime Top-up,Bill Payments,12,37.87,None
U7636,2023,Uganda,Female,55+,Urban,Smartphone,No,Airtime Top-up,P2P Transfers,0,0.0,Poor Network
U7637,2016,Uganda,Female,25-34,Urban,Feature Phone,No,Airtime Top-up,P2P Transfers,0,0.0,Low Digital Literacy
U7638,2020,Zimbabwe,Other,25-34,Rural,Feature Phone,Yes,P2P Transfers,,3,44.38,None
U7639,2017,South Africa,Female,25-34,Urban,Smartphone,No,Bill Payments,,0,0.0,No Trust
U7640,2020,South Africa,Male,18-24,Rural,Feature Phone,No,Business Use,,0,0.0,No Trust
U7641,2017,South Africa,Male,18-24,Urban,Smartphone,Yes,Airtime Top-up,,4,7.74,None
U7642,2020,South Africa,Female,25-34,Urban,Feature Phone,No,Bill Payments,,0,0.0,Low Digital Literacy
U7643,2025,Uganda,Female,18-24,Rural,Smartphone,No,Airtime Top-up,,0,0.0,No Smartphone
U7644,2020,Ghana,Female,18-24,Rural,Feature Phone,No,Bill Payments,Business Use,0,0.0,Low Digital Literacy
U7645,2015,Kenya,Female,35-44,Urban,Feature Phone,Yes,Online Shopping,Airtime Top-up,2,34.42,None
U7646,2025,Ghana,Male,35-44,Rural,Feature Phone,Yes,P2P Transfers,Airtime Top-up,3,28.57,None
U7647,2018,South Africa,Female,45-54,Urban,Feature Phone,Yes,Bill Payments,Online Shopping,7,48.01,None
U7648,2019,Zimbabwe,Male,18-24,Urban,Feature Phone,No,Bill Payments,Airtime Top-up,0,0.0,No Smartphone
U7649,2024,South Africa,Female,45-54,Rural,Feature Phone,Yes,Online Shopping,,4,10.27,None
U7650,2017,Nigeria,Female,18-24,Rural,Feature Phone,Yes,Business Use,Online Shopping,1,48.51,None
U7651,2022,Uganda,Male,45-54,Urban,Smartphone,Yes,P2P Transfers,Business Use,4,38.03,None
U7652,2017,Ghana,Female,55+,Urban,Smartphone,No,P2P Transfers,,0,0.0,No Trust
U7653,2022,Ghana,Female,45-54,Urban,Smartphone,No,P2P Transfers,,0,0.0,No Smartphone
U7654,2023,Nigeria,Male,25-34,Rural,Smartphone,No,Online Shopping,,0,0.0,No Smartphone
U7655,2020,Tanzania,Female,25-34,Urban,Smartphone,No,Business Use,,0,0.0,Low Digital Literacy
U7656,2020,Zimbabwe,Male,18-24,Urban,Smartphone,No,P2P Transfers,Business Use,0,0.0,Low Digital Literacy
U7657,2021,Kenya,Male,35-44,Urban,Smartphone,No,Online Shopping,,0,0.0,No ID
U7658,2021,Zimbabwe,Female,35-44,Urban,Feature Phone,Yes,Online Shopping,P2P Transfers,11,8.94,None
U7659,2023,Tanzania,Female,35-44,Urban,Smartphone,No,Online Shopping,Business Use,0,0.0,No ID
U7660,2022,South Africa,Female,18-24,Urban,Feature Phone,Yes,Online Shopping,P2P Transfers,1,33.51,None
U7661,2022,South Africa,Female,45-54,Rural,Smartphone,Yes,Bill Payments,Online Shopping,7,19.46,None
U7662,2025,Uganda,Female,45-54,Urban,Feature Phone,Yes,Online Shopping,,3,31.56,None
U7663,2016,Kenya,Female,25-34,Urban,Feature Phone,No,Bill Payments,Online Shopping,0,0.0,Low Digital Literacy
U7664,2020,Ghana,Other,25-34,Urban,Smartphone,Yes,P2P Transfers,,7,25.54,None
U7665,2019,Nigeria,Female,25-34,Urban,Smartphone,No,Airtime Top-up,P2P Transfers,0,0.0,No ID
U7666,2016,Zimbabwe,Male,25-34,Urban,Feature Phone,No,Airtime Top-up,P2P Transfers,0,0.0,Low Digital Literacy
U7667,2024,Uganda,Male,25-34,Urban,Feature Phone,Yes,Bill Payments,Business Use,3,14.06,None
U7668,2020,Zimbabwe,Male,55+,Rural,Smartphone,Yes,Bill Payments,,3,40.41,None
U7669,2025,Zimbabwe,Male,18-24,Rural,Feature Phone,No,P2P Transfers,Business Use,0,0.0,Poor Network
U7670,2021,Kenya,Male,18-24,Rural,Feature Phone,Yes,P2P Transfers,,8,38.77,None
U7671,2021,South Africa,Other,55+,Rural,Feature Phone,No,Airtime Top-up,P2P Transfers,0,0.0,No Trust
U7672,2021,South Africa,Female,18-24,Urban,Smartphone,Yes,P2P Transfers,,4,40.0,None
U7673,2025,Zimbabwe,Female,25-34,Urban,Smartphone,No,P2P Transfers,,0,0.0,Poor Network
U7674,2016,Kenya,Female,45-54,Urban,Smartphone,Yes,P2P Transfers,,3,10.99,None
U7675,2020,Zimbabwe,Male,25-34,Rural,Smartphone,Yes,Airtime Top-up,P2P Transfers,3,20.73,None
U7676,2025,Tanzania,Male,35-44,Urban,Feature Phone,Yes,Airtime Top-up,Bill Payments,4,37.9,None
U7677,2018,Tanzania,Female,25-34,Urban,Smartphone,Yes,Airtime Top-up,Business Use,4,47.62,None
U7678,2022,Ghana,Female,35-44,Urban,Feature Phone,No,Airtime Top-up,Online Shopping,0,0.0,No Trust
U7679,2020,South Africa,Female,45-54,Urban,Smartphone,Yes,Business Use,P2P Transfers,5,6.69,None
U7680,2020,Tanzania,Male,25-34,Urban,Feature Phone,No,Business Use,,0,0.0,No ID
U7681,2021,Uganda,Female,25-34,Urban,Smartphone,No,Airtime Top-up,Business Use,0,0.0,No Smartphone
U7682,2017,Kenya,Male,35-44,Urban,Smartphone,Yes,Business Use,,8,41.57,None
U7683,2024,Zimbabwe,Female,18-24,Rural,Feature Phone,No,P2P Transfers,,0,0.0,Low Digital Literacy
U7684,2022,South Africa,Female,25-34,Rural,Smartphone,Yes,P2P Transfers,,4,16.75,None
U7685,2017,Uganda,Female,18-24,Rural,Smartphone,No,P2P Transfers,,0,0.0,Poor Network
U7686,2015,Uganda,Female,35-44,Urban,Smartphone,No,Business Use,Airtime Top-up,0,0.0,Poor Network
U7687,2022,Uganda,Male,18-24,Rural,None,No,P2P Transfers,Business Use,0,0.0,None
U7688,2020,Nigeria,Male,35-44,Urban,Smartphone,No,P2P Transfers,Bill Payments,0,0.0,No Smartphone
U7689,2024,Zimbabwe,Female,35-44,Urban,Feature Phone,Yes,P2P Transfers,Airtime Top-up,8,17.71,None
U7690,2024,Kenya,Female,18-24,Urban,Feature Phone,Yes,Airtime Top-up,,4,29.73,None
U7691,2019,Nigeria,Female,25-34,Urban,Smartphone,Yes,Bill Payments,Business Use,5,5.69,None
U7692,2015,Tanzania,Male,18-24,Urban,Smartphone,Yes,Business Use,,4,32.3,None
U7693,2019,Nigeria,Female,18-24,Rural,Feature Phone,Yes,Online Shopping,Business Use,9,30.87,None
U7694,2021,Zimbabwe,Other,18-24,Rural,Feature Phone,Yes,Airtime Top-up,,4,47.54,None
U7695,2020,Zimbabwe,Male,25-34,Urban,Smartphone,Yes,Online Shopping,Airtime Top-up,1,20.2,None
U7696,2023,Ghana,Male,25-34,Urban,Feature Phone,No,Online Shopping,P2P Transfers,0,0.0,No Trust
U7697,2020,Uganda,Female,25-34,Urban,Feature Phone,Yes,Airtime Top-up,,7,13.74,None
U7698,2015,Nigeria,Male,18-24,Rural,Smartphone,No,P2P Transfers,,0,0.0,No Smartphone
U7699,2015,Tanzania,Male,25-34,Urban,Smartphone,No,Airtime Top-up,Online Shopping,0,0.0,No ID
U7700,2018,Ghana,Female,18-24,Urban,Smartphone,Yes,Airtime Top-up,Online Shopping,3,32.06,None
U7701,2016,Nigeria,Female,25-34,Urban,Feature Phone,Yes,Bill Payments,,7,8.89,None
U7702,2024,Ghana,Female,25-34,Urban,Feature Phone,No,Online Shopping,Bill Payments,0,0.0,No ID
U7703,2023,Kenya,Male,55+,Urban,Smartphone,No,Bill Payments,,0,0.0,No Trust
U7704,2019,South Africa,Male,18-24,Rural,Smartphone,Yes,P2P Transfers,Business Use,5,43.47,None
U7705,2017,Ghana,Male,25-34,Urban,Feature Phone,No,Bill Payments,Online Shopping,0,0.0,No Trust
U7706,2018,Uganda,Female,18-24,Rural,Feature Phone,Yes,Airtime Top-up,,3,14.54,None
U7707,2017,South Africa,Female,18-24,Urban,None,No,Bill Payments,P2P Transfers,0,0.0,None
U7708,2016,Ghana,Female,35-44,Urban,Smartphone,Yes,Business Use,Airtime Top-up,4,23.56,None
U7709,2018,South Africa,Other,18-24,Urban,Smartphone,Yes,Business Use,Bill Payments,7,40.78,None
U7710,2020,Ghana,Female,35-44,Rural,Smartphone,No,Business Use,,0,0.0,Poor Network
U7711,2017,Ghana,Male,18-24,Urban,Smartphone,Yes,Airtime Top-up,Bill Payments,9,14.66,None
U7712,2017,Uganda,Male,45-54,Rural,None,No,Bill Payments,,0,0.0,No Smartphone
U7713,2021,Tanzania,Female,55+,Urban,Smartphone,No,Airtime Top-up,P2P Transfers,0,0.0,No ID
U7714,2018,Zimbabwe,Male,55+,Urban,Smartphone,No,Online Shopping,,0,0.0,No Trust
U7715,2025,Ghana,Female,25-34,Rural,Smartphone,No,Business Use,Online Shopping,0,0.0,Low Digital Literacy
U7716,2025,Kenya,Male,35-44,Urban,Smartphone,No,P2P Transfers,,0,0.0,No Trust
U7717,2021,Nigeria,Male,45-54,Urban,Smartphone,No,Business Use,,0,0.0,No Trust
U7718,2016,Kenya,Male,45-54,Rural,Smartphone,Yes,Business Use,,3,28.04,None
U7719,2024,Uganda,Female,18-24,Rural,Smartphone,Yes,Online Shopping,Business Use,0,47.83,None
U7720,2016,Uganda,Female,45-54,Urban,Smartphone,Yes,Bill Payments,,3,31.95,None
U7721,2025,Ghana,Female,18-24,Urban,Smartphone,Yes,Business Use,P2P Transfers,8,44.13,None
U7722,2024,Uganda,Male,45-54,Urban,Smartphone,No,Business Use,,0,0.0,No Smartphone
U7723,2021,Ghana,Female,25-34,Urban,Smartphone,Yes,Airtime Top-up,Online Shopping,6,31.39,None
U7724,2016,Tanzania,Female,45-54,Urban,Feature Phone,Yes,Business Use,,7,11.07,None
U7725,2016,Tanzania,Male,35-44,Rural,Smartphone,Yes,Airtime Top-up,Bill Payments,3,6.23,None
U7726,2017,Tanzania,Female,35-44,Rural,Feature Phone,No,P2P Transfers,,0,0.0,Low Digital Literacy
U7727,2015,Ghana,Male,35-44,Rural,Smartphone,Yes,P2P Transfers,,4,28.47,None
U7728,2021,Uganda,Other,35-44,Urban,None,No,Bill Payments,,0,0.0,None
U7729,2017,Zimbabwe,Male,25-34,Rural,Feature Phone,No,Bill Payments,,0,0.0,No Smartphone
U7730,2025,Tanzania,Female,25-34,Urban,Feature Phone,No,Bill Payments,Business Use,0,0.0,No Smartphone
U7731,2018,Nigeria,Female,55+,Urban,Feature Phone,No,Bill Payments,,0,0.0,No Smartphone
U7732,2022,Uganda,Male,25-34,Rural,Feature Phone,No,Airtime Top-up,Bill Payments,0,0.0,No ID
U7733,2016,Kenya,Female,35-44,Urban,Smartphone,No,Online Shopping,,0,0.0,No Trust
U7734,2019,South Africa,Female,55+,Rural,Smartphone,Yes,Online Shopping,P2P Transfers,4,17.33,None
U7735,2021,Nigeria,Male,35-44,Urban,Smartphone,Yes,Bill Payments,Online Shopping,8,30.07,None
U7736,2019,Zimbabwe,Female,35-44,Rural,Smartphone,Yes,Airtime Top-up,,3,15.0,None
U7737,2017,Nigeria,Male,25-34,Rural,Feature Phone,Yes,Bill Payments,Airtime Top-up,5,33.07,None
U7738,2024,Uganda,Male,18-24,Urban,Feature Phone,Yes,Business Use,P2P Transfers,6,6.05,None
U7739,2017,Tanzania,Male,25-34,Urban,Smartphone,No,Bill Payments,,0,0.0,No Smartphone
U7740,2016,Kenya,Male,45-54,Rural,Smartphone,Yes,Business Use,,3,24.25,None
U7741,2016,Kenya,Male,25-34,Urban,None,No,Online Shopping,Airtime Top-up,0,0.0,None
U7742,2018,Uganda,Male,18-24,Rural,Feature Phone,No,P2P Transfers,Airtime Top-up,0,0.0,Low Digital Literacy
U7743,2019,South Africa,Female,35-44,Rural,Smartphone,Yes,P2P Transfers,Business Use,3,24.81,None
U7744,2025,Zimbabwe,Female,18-24,Rural,Smartphone,No,Bill Payments,Airtime Top-up,0,0.0,Low Digital Literacy
U7745,2018,Uganda,Male,35-44,Urban,None,No,Bill Payments,,0,0.0,None
U7746,2018,South Africa,Female,25-34,Urban,Smartphone,No,Bill Payments,,0,0.0,No ID
U7747,2022,Tanzania,Male,35-44,Rural,Smartphone,Yes,Airtime Top-up,P2P Transfers,8,48.5,None
U7748,2025,Kenya,Female,18-24,Urban,Feature Phone,No,Business Use,Online Shopping,0,0.0,Low Digital Literacy
U7749,2016,South Africa,Male,25-34,Urban,Smartphone,No,Business Use,,0,0.0,Low Digital Literacy
U7750,2016,Tanzania,Male,55+,Urban,Smartphone,Yes,Business Use,P2P Transfers,5,19.0,None
U7751,2016,Zimbabwe,Male,35-44,Urban,Smartphone,No,P2P Transfers,Online Shopping,0,0.0,No Smartphone
U7752,2020,Tanzania,Other,25-34,Urban,Smartphone,Yes,Business Use,Online Shopping,2,12.02,None
U7753,2016,Nigeria,Female,25-34,Rural,Smartphone,No,Online Shopping,,0,0.0,No Trust
U7754,2015,Uganda,Female,25-34,Rural,Smartphone,No,Airtime Top-up,,0,0.0,Low Digital Literacy
U7755,2025,South Africa,Female,25-34,Urban,None,No,Bill Payments,Business Use,0,0.0,None
U7756,2020,Tanzania,Male,35-44,Rural,Smartphone,No,P2P Transfers,Business Use,0,0.0,No Trust
U7757,2025,Zimbabwe,Female,25-34,Rural,Smartphone,No,Airtime Top-up,Online Shopping,0,0.0,Low Digital Literacy
U7758,2017,Uganda,Male,18-24,Urban,None,No,Business Use,Airtime Top-up,0,0.0,No Smartphone
U7759,2022,Ghana,Male,25-34,Urban,Feature Phone,No,Airtime Top-up,Bill Payments,0,0.0,No Smartphone
U7760,2024,Tanzania,Male,25-34,Urban,Feature Phone,No,Business Use,Airtime Top-up,0,0.0,No Smartphone
U7761,2020,South Africa,Male,35-44,Urban,Smartphone,Yes,Bill Payments,Online Shopping,4,35.64,None
U7762,2023,Nigeria,Female,25-34,Urban,Feature Phone,Yes,Bill Payments,Airtime Top-up,8,17.43,None
U7763,2019,Kenya,Female,35-44,Rural,Smartphone,Yes,P2P Transfers,Bill Payments,5,20.49,None
U7764,2023,South Africa,Male,25-34,Rural,Smartphone,Yes,Bill Payments,,4,42.25,None
U7765,2025,Zimbabwe,Other,25-34,Rural,Smartphone,No,P2P Transfers,,0,0.0,Low Digital Literacy
U7766,2023,Zimbabwe,Female,25-34,Rural,Smartphone,No,Business Use,Airtime Top-up,0,0.0,No Trust
U7767,2020,Tanzania,Female,25-34,Rural,Smartphone,No,Airtime Top-up,,0,0.0,No Smartphone
U7768,2023,Ghana,Male,25-34,Urban,Smartphone,Yes,P2P Transfers,,6,34.65,None
U7769,2024,Tanzania,Female,55+,Rural,Feature Phone,No,Airtime Top-up,,0,0.0,Low Digital Literacy
U7770,2016,Tanzania,Male,25-34,Urban,Smartphone,No,Business Use,Airtime Top-up,0,0.0,Low Digital Literacy
U7771,2022,Uganda,Male,35-44,Rural,Smartphone,Yes,Online Shopping,Business Use,5,30.28,None
U7772,2020,Tanzania,Male,45-54,Urban,Feature Phone,No,Bill Payments,,0,0.0,No Smartphone
U7773,2018,Tanzania,Male,35-44,Urban,Smartphone,Yes,Bill Payments,Airtime Top-up,8,18.28,None
U7774,2017,Ghana,Female,18-24,Urban,Smartphone,Yes,Business Use,,6,49.63,None
U7775,2023,South Africa,Female,25-34,Rural,Smartphone,No,Airtime Top-up,,0,0.0,Poor Network
U7776,2025,Uganda,Female,25-34,Urban,Feature Phone,No,Business Use,,0,0.0,No ID
U7777,2015,Uganda,Female,45-54,Urban,Smartphone,No,Business Use,Airtime Top-up,0,0.0,Low Digital Literacy
U7778,2017,South Africa,Female,25-34,Urban,Smartphone,No,P2P Transfers,Bill Payments,0,0.0,No Trust
U7779,2015,Uganda,Female,25-34,Urban,Feature Phone,No,Airtime Top-up,,0,0.0,No Trust
U7780,2025,Zimbabwe,Male,45-54,Rural,Feature Phone,Yes,Airtime Top-up,,6,36.69,None
U7781,2015,Zimbabwe,Female,18-24,Urban,Smartphone,No,Business Use,,0,0.0,Low Digital Literacy
U7782,2022,Uganda,Male,25-34,Urban,Smartphone,Yes,Airtime Top-up,Bill Payments,7,48.8,None
U7783,2016,Uganda,Female,25-34,Rural,Smartphone,No,Bill Payments,,0,0.0,No Trust
U7784,2024,Ghana,Female,18-24,Urban,Smartphone,Yes,Bill Payments,Business Use,5,20.49,None
U7785,2024,South Africa,Female,45-54,Rural,Feature Phone,No,P2P Transfers,Bill Payments,0,0.0,No ID
U7786,2020,Tanzania,Female,18-24,Rural,Smartphone,No,Airtime Top-up,Business Use,0,0.0,Low Digital Literacy
U7787,2024,Nigeria,Male,35-44,Urban,Smartphone,No,Business Use,,0,0.0,No ID
U7788,2023,South Africa,Female,18-24,Urban,Smartphone,No,Business Use,P2P Transfers,0,0.0,No Smartphone
U7789,2023,Tanzania,Female,35-44,Rural,Feature Phone,No,Online Shopping,,0,0.0,Poor Network
U7790,2025,Uganda,Male,18-24,Urban,Smartphone,No,Business Use,Airtime Top-up,0,0.0,No Smartphone
U7791,2015,Kenya,Male,35-44,Urban,None,No,P2P Transfers,,0,0.0,No Trust
U7792,2015,South Africa,Female,25-34,Rural,Feature Phone,Yes,Online Shopping,P2P Transfers,3,18.4,None
U7793,2024,Ghana,Female,18-24,Urban,Smartphone,Yes,Business Use,,6,9.69,None
U7794,2016,Nigeria,Male,35-44,Urban,Feature Phone,No,Airtime Top-up,,0,0.0,No Smartphone
U7795,2016,South Africa,Female,18-24,Urban,Smartphone,Yes,Business Use,,2,41.57,None
U7796,2018,Tanzania,Female,25-34,Urban,Feature Phone,No,Airtime Top-up,P2P Transfers,0,0.0,Poor Network
U7797,2020,Zimbabwe,Female,35-44,Rural,Smartphone,No,Online Shopping,,0,0.0,Poor Network
U7798,2016,South Africa,Male,25-34,Rural,Smartphone,Yes,Airtime Top-up,,6,11.93,None
U7799,2023,Ghana,Male,18-24,Urban,Feature Phone,Yes,Bill Payments,Airtime Top-up,3,35.27,None
U7800,2023,Tanzania,Female,18-24,Rural,Feature Phone,Yes,Airtime Top-up,Online Shopping,4,24.62,None
U7801,2017,Ghana,Female,18-24,Rural,Smartphone,No,Business Use,,0,0.0,No Smartphone
U7802,2017,Ghana,Female,18-24,Urban,Feature Phone,No,P2P Transfers,Business Use,0,0.0,Low Digital Literacy
U7803,2023,Tanzania,Female,35-44,Urban,Feature Phone,Yes,Bill Payments,Business Use,6,37.96,None
U7804,2016,South Africa,Female,25-34,Rural,None,No,Business Use,,0,0.0,Low Digital Literacy
U7805,2015,Zimbabwe,Male,18-24,Urban,Feature Phone,No,Online Shopping,Bill Payments,0,0.0,No Smartphone
U7806,2019,South Africa,Male,18-24,Urban,None,No,Business Use,Online Shopping,0,0.0,No ID
U7807,2020,Nigeria,Female,35-44,Urban,Smartphone,Yes,Airtime Top-up,,6,33.31,None
U7808,2017,Tanzania,Female,45-54,Urban,Smartphone,No,Bill Payments,P2P Transfers,0,0.0,Poor Network
U7809,2024,South Africa,Female,35-44,Rural,Smartphone,No,P2P Transfers,,0,0.0,No Trust
U7810,2024,Nigeria,Female,35-44,Urban,Smartphone,No,Online Shopping,P2P Transfers,0,0.0,No Smartphone
U7811,2025,Kenya,Male,25-34,Urban,Feature Phone,No,Bill Payments,,0,0.0,Poor Network
U7812,2017,Zimbabwe,Male,25-34,Urban,Smartphone,No,Online Shopping,,0,0.0,No ID
U7813,2023,Zimbabwe,Male,25-34,Urban,Smartphone,No,Airtime Top-up,Bill Payments,0,0.0,Low Digital Literacy
U7814,2021,Nigeria,Male,18-24,Urban,Smartphone,Yes,Airtime Top-up,,6,5.07,None
U7815,2021,Zimbabwe,Female,18-24,Urban,Smartphone,Yes,Business Use,,4,22.28,None
U7816,2015,South Africa,Male,25-34,Rural,Smartphone,No,P2P Transfers,Airtime Top-up,0,0.0,No ID
U7817,2024,Tanzania,Female,18-24,Rural,Smartphone,No,Airtime Top-up,,0,0.0,No Trust
U7818,2021,Ghana,Male,25-34,Urban,Feature Phone,Yes,Bill Payments,,5,26.85,None
U7819,2017,Tanzania,Male,18-24,Rural,Smartphone,Yes,Bill Payments,,8,18.76,None
U7820,2022,Uganda,Female,18-24,Urban,Feature Phone,No,Bill Payments,Business Use,0,0.0,No Trust
U7821,2018,Tanzania,Female,18-24,Rural,Feature Phone,Yes,Bill Payments,,4,26.3,None
U7822,2022,Ghana,Male,35-44,Rural,Smartphone,No,Airtime Top-up,,0,0.0,Low Digital Literacy
U7823,2016,Nigeria,Male,45-54,Urban,Smartphone,Yes,P2P Transfers,,5,30.08,None
U7824,2024,South Africa,Female,55+,Urban,Smartphone,Yes,Airtime Top-up,Bill Payments,3,26.39,None
U7825,2016,Ghana,Male,25-34,Rural,Smartphone,No,P2P Transfers,,0,0.0,No ID
U7826,2018,Tanzania,Female,25-34,Rural,Smartphone,No,Online Shopping,,0,0.0,Low Digital Literacy
U7827,2022,Ghana,Female,18-24,Urban,Feature Phone,No,P2P Transfers,Bill Payments,0,0.0,Low Digital Literacy
U7828,2017,Kenya,Female,25-34,Urban,Smartphone,Yes,Business Use,Bill Payments,6,19.38,None
U7829,2024,Tanzania,Male,35-44,Urban,Smartphone,Yes,Bill Payments,Business Use,4,20.73,None
U7830,2021,Uganda,Male,45-54,Rural,Smartphone,No,Online Shopping,,0,0.0,No ID
U7831,2020,Tanzania,Female,25-34,Urban,Smartphone,Yes,Online Shopping,,8,5.37,None
U7832,2018,South Africa,Male,18-24,Rural,Smartphone,No,Business Use,,0,0.0,No Trust
U7833,2018,Ghana,Male,35-44,Urban,Smartphone,Yes,Business Use,,2,9.62,None
U7834,2023,Kenya,Female,18-24,Rural,Smartphone,No,Bill Payments,,0,0.0,Low Digital Literacy
U7835,2023,Uganda,Female,45-54,Urban,Feature Phone,Yes,Bill Payments,P2P Transfers,2,33.0,None
U7836,2020,Zimbabwe,Male,35-44,Urban,None,No,Business Use,,0,0.0,None
U7837,2021,Nigeria,Male,18-24,Rural,Smartphone,Yes,Business Use,,4,23.05,None
U7838,2022,Tanzania,Female,45-54,Urban,Feature Phone,No,Online Shopping,,0,0.0,Poor Network
U7839,2022,Zimbabwe,Female,45-54,Rural,Smartphone,Yes,Business Use,Online Shopping,2,8.6,None
U7840,2021,Uganda,Male,25-34,Rural,Feature Phone,Yes,Bill Payments,Business Use,5,33.27,None
U7841,2018,Ghana,Male,25-34,Urban,Smartphone,Yes,P2P Transfers,,5,17.71,None
U7842,2016,South Africa,Male,35-44,Rural,None,No,Airtime Top-up,,0,0.0,None
U7843,2024,Tanzania,Female,25-34,Urban,Smartphone,No,Online Shopping,,0,0.0,No Trust
U7844,2019,Uganda,Female,25-34,Urban,Smartphone,No,P2P Transfers,,0,0.0,Poor Network
U7845,2019,South Africa,Female,45-54,Rural,None,No,Business Use,Online Shopping,0,0.0,No Smartphone
U7846,2015,Ghana,Male,45-54,Urban,None,No,Airtime Top-up,,0,0.0,Poor Network
U7847,2015,Ghana,Male,35-44,Urban,Smartphone,No,Bill Payments,,0,0.0,No ID
U7848,2018,Uganda,Female,45-54,Rural,None,No,Online Shopping,,0,0.0,No Smartphone
